author,content
katyperry,This is one of my FAVS “@ferras: My performance on @TODAYshow is finally up!  Catch it here: http://t.co/mkUtCF9dqO #tbt”
katyperry,U know we go HAM on dem lyric videos &amp; now u can go HAM on voting for dem for the VMA'S: http://t.co/Shkypu5LSA   #votekatyperry
katyperry,Princess patience.
katyperry,For ur sub-tweeting pleasure - #TBT to me &amp; my tour mate @KaceyMusgraves on @CMT #Crossroads: http://t.co/30YxGXpDhe
katyperry,KEEP CALL DEM “@katyperrylately: #KatyPerry's #ThisIsHowWeDo is the #1 most added song on US pop radio this week! http://t.co/gbdBcLo4E6”
katyperry,Also at the artinstitutechi the original goths #americangothic http://t.co/1w7sqIjM4L
katyperry,Um...YES IT IS #magritte http://t.co/VPIjG1dGih
katyperry,This could be us but ur playin' #magritte http://t.co/yEy2aAeMY6
katyperry,"First things first, I'm surrealist. #magritte http://t.co/ewmjyxOoHA"
katyperry,GO SEE THE MAGRITTE EXHIBIT artinstitutechi It will blow your conventional mind &amp; wake you up from… http://t.co/ql4F0GWOli
katyperry,"Dear Jason @Starbucks on Ohio &amp; N State in Chicago, you make a mean soy latte 💅 &amp; also I am totally tripped out that @Starbucks now serves 🍷"
katyperry,"Won't let this day be done without a big HAPPY BIRTHDAY to my amazing brother @sirdavidD follow him, he's full of light too!"
katyperry,So sad about Robin Williams...😔
katyperry,I am ur mom 💁 “@KatyCatChloe: @katyperry You sound like my mom”
katyperry,"Seen 3 ads today bout how to get more energy, like drink this, pop this...How bout u just turn ur phone off, eat a banana &amp; go for a hike?!"
katyperry,Noticed and noted bb “@PerrysTiger: @katyperry #THISISHOWWEDO PLEASE NOTICE ME :) http://t.co/zoGr5Rx8CW”
katyperry,@katycattt I can't believe I didn't see this yesterday 🙍
katyperry,@KatysMyAura those flowers are the most creative promo I have ever seen ily!
katyperry,This is a task beyond time &amp; space bb 🙌“@PaolaBlancoKP: FOUND YAA @katyperry after 5hours nbd cause #THISISHOWWEDO 💅 http://t.co/P54b8hX7iz”
katyperry,LAST DAY TO VOTE FOR THE VMA'S &amp; OMG MY OUTFIT IS SO CRAY I CANT WAIT TO DROP DIS 💣 http://t.co/pW7iwIXS2i and http://t.co/uk0T7KA0Qp
katyperry,"Grand Rapids, I finally found my way to you tonight. Also, I brought you a present and her name is @KaceyMusgraves don't miss her opening!"
katyperry,Bucket hat bb's callmemargot &amp; Cleo wade http://t.co/iarWEaEWno
katyperry,SUPER MOON SUNDAY
katyperry,TO BE GOOD AT THE INTERNET FOLLOW splurt #omwtsyg 💦 http://t.co/JG7Rx6rf6a
katyperry,👀 “@indiggynado: i see you mom @katyperry #THISISHOWWEDO http://t.co/pXHfJLgdu6”
katyperry,Not only is today #worldcatday aka basically a KatyCat holiday but #THISISHOWWEDO is now on iTunes worldwide: http://t.co/jNUZhTQEWC 💅 RT
katyperry,THE LOG RIDE THO 😂“@KatysLilacWine: @katyperry HEY WE PUT A LOT OF EFFORT INTO THIS w/ @katyspartofme #THISISHOWWEDO http://t.co/HLVolYIATv”
katyperry,My fav place does it right den! “@kepyterry: @katyperry This Is How Japan Do!!! how do you like it? #ThisIsHowWeDo http://t.co/SGydL9Faq1”
katyperry,U found me! “@Bowzerjoe: @katyperry #THISISHOWWEDO I found you mom!!!!! #chitownreppin' http://t.co/Uv7EaJaaDX”
katyperry,Bone thugs-n-harmony @ da Mütter Museum 💀 @ PHILLY http://t.co/j4VcqkdGgM
katyperry,Picture or it didn't happen “@SarahHudsonuvs: There's a fake leg in the aisle on my flight.”
katyperry,@ArianperryArian help I need to name it!
katyperry,"Real deal, no photoshop! 🙌 “@SammBurtonn: 💅 straight stuntin' #THISISHOWWEDO http://t.co/SfqC0PNcla”"
katyperry,@lisasigh #THISISHOWWESPREADTHEWORD
katyperry,💯 “@PinkUnicorn99: @katyperry #THISISHOWWEDO Barbie doll I made of you!! http://t.co/BBWsPmp9tN”
katyperry,This is so perfect “@fridiskp: @katyperry This is what Dark Horse do👀 #THISISHOWWEDO 💁💅 http://t.co/xoo1ADUOze”
katyperry,@Iickmekaty is one of the photos on a crocodile?! WUT?!
katyperry,I keep my promises Philly! 🙌
katyperry,Mr. Drankin Watermelon “@IheartKatyP_: THIS WATERMELON  KNOWS HOW TO DO IT! #THISISHOWWEDO @likerotica http://t.co/Dohs973qGC”
katyperry,@GemmaAnnIngram topshop 💅
katyperry,💅 “@HerKatyCat: CHILLING LAID BACK WAITING FOR YOU IN CHI-TOWN BB! @katyperry  #THISISHOWWEDO http://t.co/UouNTx6Ert”
katyperry,Bonus material: http://t.co/U1yQXKjGBp
katyperry,"LIVE “@felipinhoofm_: ""@renanmarcall: ""@KarisePerry: @katyperry Mom do ya like moi #ThisIsHowWeDo nails? http://t.co/Ul30xsekAW""""”"
katyperry,@Jes00sica worth it bb
katyperry,KONNIE MCPERRY 😍“@BonnieMcKee: Well lookie what I found!! #THISISHOWWEDO #KonnieMcPerry http://t.co/oZ6LhrPlzZ”
katyperry,Available for babysitting at 10 dollars an hour &amp; 4 Oreos: http://t.co/DhnwwNoaCz
katyperry,I shaved my legs for you tonight Philly. Can't wait to see you... #ThePrismaticWorldTour
katyperry,💯 YAS “@iturnmycanonon: #THISISHOWWEDO http://t.co/MzEDnofvHS”
katyperry,"Print it out, stick it up, then 👊 RT “@andrewnavs: @katyperry I live in MA so can I just print one out and pretend?”"
katyperry,Don't werry I got u bae “@KatyCatKrystal: @katyperry U COULDN'T HAVE MENTIONED THIS WHEN I WAS WITH ONE OF THEM !!! http://t.co/rzMZTQQprg”
katyperry,LA*NYC*CHICAGO*MIAMI*SAN FRAN KATYCATS: Find the snipe posters from #THISISHOWWEDO snap a selfie &amp;… http://t.co/NNQGgEVqde
katyperry,THIS IS ART “@katyskettle: “@snowiner: @katyperry #THISISHOWWEDO http://t.co/z33k8PkKRg””
katyperry,I survived the hazing 😳 goodnight fellow Harvard Lampoonians! S/O B.J. Novak &amp; Alexis Wilkinson http://t.co/IvT5R6e350
katyperry,And I was never the same... http://t.co/uQReDcYLXf
katyperry,"BUT WUT WILL WE CALL HIM?! “@perrytuuda: @katyperry 💁 ice cream invading pwt
#THISISHOWWEDO http://t.co/HaeSl3sQ5C”"
katyperry,Which witch is which?! 🔮@sofifii @ Salem Witch Museum http://t.co/6NA0k3QMpT
katyperry,Wez all bout dat double D lyfe Boston ☕️🍩 @sofifii @bjnovak @todddelano143 http://t.co/AoNXx1j38V
katyperry,Can I has in my size? “@NicoTheKatyCat: @katyperry this is how I watch #THISISHOWWEDO 🍕🍕🍕🍕  http://t.co/umjOvfgDWK”
katyperry,SORRY MOM 😳 @GALAXYG0MEZ
katyperry,OMG dis is me after listening to @ItsBrillz remix of #THISISHOWWEDO CUMMIN SEW SEWN http://t.co/jDa9XgJ1Nj
katyperry,"LEWKS “@katymyhaven: ""@ruletheschool: @katyperry all of it in just ONE video, you're the best #THISISHOWWEDO http://t.co/aMjLbXPQQG"" FANCY”"
katyperry,Bae-sically “@crazyforperry: EU TO NO CHÃO #THISISHOWWEDO http://t.co/i99i6hFG1a”
katyperry,🙏“@kpdaily: #THISISHOWWEDO http://t.co/sZp7yErwQk http://t.co/1iLaEZHNKs”
katyperry,"#GETONUP off ur bum &amp; get an education on the Godfather of Soul, JAMES BROWN! @GetOnUpMovie in theaters now! Directed by my bud #TateTaylor"
katyperry,SOY CUTETINA! “@chimiuzz: #ThisIsHowWeDo @katyperry i love u sweety 👌💖🍉🙌 This is how i do in #chibi #cute http://t.co/3YSB9s8C5i”
katyperry,"And so far we've raised nearly $250,000 with the USA &amp; Canada shows alone! I'm proud of us BB'S 🙌"
katyperry,U may not know that ur paying it fwd when u've purchased a ticket to #ThePrismaticWorldTour BUT each ticket sold donates $1.00 to @UNICEF
katyperry,"Between singing at the White House &amp; releasing one of my favorite videos, today was a good one. 🙌#ThisIsHowWeDo"
katyperry,"What an incredibly beautiful evening being invited to sing at the White House for Potus, Flotus &amp; many… http://t.co/oXiLTGhJwX"
katyperry,And you know @JohnnyWujek deserves a 🙌 for dis FASHUN👗! #THISISHOWWEDO
katyperry,Big ups to director Joel Kefali @joelkefali for helping us create so many lewks in so little time for #thisishowweslay 💅💁💅💁💅
katyperry,That ice cream is so ashamed 😳#moreshame “@lydiaacav: @katyperry twerk it ice cream twerk it”
katyperry,God is in the details bb 💅“@PrismaticPerry: @katyperry JESSICA THOT😂😂😂😂”
katyperry,"#THISISHOWWEDO CHILLIN LAID BACK, STRAIGHT STUNTIN' YEAH WE DO IT LIKE DAT: http://t.co/eIVckSZSgl 💅💁💅💁💅"
katyperry,OMG ARE YOU READY FOR TODAY BB'S?! #THISISHOWWEDO MUSIC VIDEO 💅 http://t.co/ez3ICfd2ET
katyperry,Won't let the day be done without saying how EXCITED I am to see my bud Allison Williams play PETER PAN in dec for NBC!!! Never grow up AW!🙌
katyperry,OMG hashtag typo 🙍 #THISISHOWWEDO
katyperry,TOMORROW #THISISHOWEDO MUSIC VIDEO 💅 http://t.co/RZrJsjyCl1
katyperry,#THISISHOWWEDO THE VIDEO 7.31.14 💅 http://t.co/fmPmrLfqIO
katyperry,http://t.co/lFT3mvkWSK #PHHHOTO
katyperry,Brooklyn. Gonna leave it all on the floor tonight. Recover later. Get ready 👊
katyperry,KATYCATS! USE DA POWER OF UR PAWS 2 VOTE: Best Female: http://t.co/Z8sQXZOtzu Best Collab: http://t.co/eqBzLMKDT2 http://t.co/xUF7tF0X7e
katyperry,@karlihenriquez 💅
katyperry,I wanna take a nap on dat pillow doe @NICKIMINAJ
katyperry,🚲 Squad 2 BARCLAYS! Gonna shut it down tahnight!!!#ThisIsHowWeDo http://t.co/p2TKkE2oXd
katyperry,"To learn the lyrics to my new song, THIS IS HOW WE DO, simply watch the graphically enhanced word by… http://t.co/Ru37VSFSbN"
katyperry,YO! Impress all ur homies &amp; stay straight stuntin by learning deez lyrics to keep ur party trill: http://t.co/1Hq8gMTkYi #ThisIsHowWeDo 💅
katyperry,READY FOR WUT WEZ BEEN GRILLIN?!
katyperry,Got some ting fresh cooking for ya 2morrow... 💅
katyperry,Killer pizza bruh🍕🔪🍕🔪🍕🔪 http://t.co/mUhUUn8Sm8
katyperry,I love sweaty naps cc @sofifii
katyperry,"If you live right, things happen right. -Walt Disney"
katyperry,"Happy birthday to one of my favorite people in the universe jwujek! You are one of the most loyal,… http://t.co/5vQcpTI4fc"
katyperry,I worked with @UNICEF on this new Unconditionally video in support of the 35 million people living w/ HIV: http://t.co/58yzpbctk1 #AIDS2014
katyperry,Dis is me after eating all the street fair food today doe: http://t.co/VJ04GZ2Bw0
katyperry,Twins 😳 http://t.co/ASUkxGc2HF
katyperry,Took my time machine to a 19th century village and still got in trouble 🙍 @ Black Creek Pioneer… http://t.co/gyJ83TgaAG
katyperry,✌️🌍✌️
katyperry,Sums it up @sofifii http://t.co/smvuhjQciU
katyperry,My favorite part of tonight was when I looked in the crowd at someone holding up a sign saying… http://t.co/OJ2PhUhFY2
katyperry,Going nutz in Toronto with @caseyhoops 🎉 http://t.co/eK3tFmP0gg
katyperry,"I'm good with my 569,000,000+ views on Roar 👋"
katyperry,✌️
katyperry,So proud of my international smile @miamoretti launching her line with MAC! http://t.co/NLmCK8Q43u 💄💋💄💋
katyperry,Those noises tho http://t.co/SEogqrFlRX
katyperry,Read your note @adrsd You are adorbie and I owe you ANOTHER selfie. Until next time... 😘
katyperry,"Montreal, you will be hard to beat. 🙌"
katyperry,Getting ready for you Montreal! 💉🍕🍁 http://t.co/pIC8pi3cT2
katyperry,Also foodie kings @ActuallyNPH &amp; @Davidburtka brought me here so durh 💁
katyperry,Had the best sushi/wagyu from @ChefAntonioPark The wagyu was flown in this morning from JPN &amp; the fish had previously had acupuncture #fancy
katyperry,@sofifii 🙍
katyperry,I need you but I don't want you.
katyperry,Brb going to Germany
katyperry,Current mood: http://t.co/Yxu2OQ3f3a
katyperry,@sofifii sounds like ur losing ur mind bb
katyperry,On tha lookout for tha prince that fits the glass Jordan's slipper.
katyperry,Making errone listen to Neon Icon on this couture shoot today 💁 @JODYHiGHROLLER
katyperry,#RIPKatyCatKaliyah I LOVE YOU KALIYAH! I hope you can hear this from all the angels rejoicing in you're presence!
katyperry,@thebirthofevil Trollin fer a sec
katyperry,@KatysWeirdness it's only 2am where I'm from.
katyperry,@VinBioDiesel true
katyperry,@katysfxb 😩
katyperry,@katyspurrfect_ 👋
katyperry,I love pita chips!
katyperry,Gettin' in da zone http://t.co/1rmHlcCaJH
katyperry,Watch out for those full moon freak outs!
katyperry,@GALAXYG0MEZ 😘
katyperry,Current mood: http://t.co/OEHc6UIMmG
katyperry,Free slurpee day at 711 cause it's 7.11. Get me a suicide plrs 🍧🍧🍧🍧🍧
katyperry,NYC UR RESTAURANTS ARE SO LOUD THO
katyperry,#TBT (of last week) Disney World insanity: http://t.co/zWCbkM4XtW
katyperry,"#TBT to when I took my tour to DisneyWorld &amp; we had the best time of our lives, proof's up:… http://t.co/MjCnzwh2nI"
katyperry,"MSG, NYC @FERRAS &amp; I ARE GONNA SERVE UP A SLICE OF SOMETHING NICE TONIGHT...🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕 http://t.co/tNB70A3iQN"
katyperry,Sup NYC? http://t.co/dobwwkgAdY
katyperry,Can't wait to show off my farmers tan at Madison Square garden tomorrow 😳
katyperry,"When Invisalign goes in, booty call is off!"
katyperry,#RoyalRevolution http://t.co/vS5MhzV20w
katyperry,HI BB'S! Check out this ADORBIE animation we made for the launch of #RoyalRevolution here:… http://t.co/khYP9dUFAD
katyperry,Connect-I-✂️
katyperry,@karlihenriquez that too
katyperry,http://t.co/ImsmA2pPHi
katyperry,Social media: a great place to start your psychoanalysis on someone! 👍
katyperry,EMPATHY ADDICT 👉 @sofifii
katyperry,https://t.co/wvsRtfVsTl
katyperry,My fav flea market find: an off duty Santa. Everyone was real nice today tho. They even told me I… http://t.co/Om54js4KxD
katyperry,@Scott_Myrick r u sure not at the drag show 👀
katyperry,Hakuna Matata bruh http://t.co/LduEbFusAq
katyperry,"Flea markets in Florida smell like a combination of buttered popcorn, cat litter &amp; windex... and I love them."
katyperry,Do you think people are really sleeping when they take selfies of themselves sleeping 😳
katyperry,This is why we're blood shannonmwoodward NBD http://t.co/sxeGwKwsVt
katyperry,Peter Pan syndrome: http://t.co/F80pQsBbxD @WaltDisneyWorld
katyperry,"And then the clock struck 12 noon, back to being a peasant 🙍 http://t.co/0iNUGuLZFH"
katyperry,Princess pizza party. @ 👑The Cinderella Castle Suite 👑 Walt Disney World http://t.co/dIKGknYjwn
katyperry,"BIPPITY BOPPITY SWIGGTY SWOOGITY, PIZZARELLA! http://t.co/3gPU8uaebS"
katyperry,Omg I have the wifi password to the Cinderella castle @WaltDisneyWorld. Dreams do come trueeee 😩🏰✨
katyperry,BE PREPARED FOR ALL OCCASIONS🚀 http://t.co/qXz4wnr1Bq
katyperry,😈GoTh MiCkEy😈
katyperry,BB ur a firewerk 🇺🇸
katyperry,"http://t.co/fYyazdKXQv ""And if I lose my mental just hold my hand even if you don't understand"""
katyperry,#TBT me at 14 or 15 wearing a bedazzled shirt that said POPSTAR. (with chocolate in my teeth yerp) http://t.co/5kWdee77Rl
katyperry,"&amp; it reminded me about the angels &amp; how, maybe, they are still looking after me, helping me continue to put one foot in front of the other."
katyperry,My favorite part of the night was when I was singing By the Grace of God &amp; a little white feather (presumably from a costume) floated by...
katyperry,It's no coincidence that it's UFO day AND @ferras's birthday today! Happy birthday freak! 👽 http://t.co/D9ZK0m9ote
katyperry,Check out my goddess girlfriend Margot @marrymemargot's debut song NO ONE'S GONNA MISS YOU: http://t.co/IF4IVmYoI4
katyperry,"The most smartest, best damn tapper #butterball 🐶 http://t.co/Snvjfcc6cL"
katyperry,So many Versace tears of appreciation for @ferras's birth that we filled a pool #Ferrasbday @ Gianni… http://t.co/wQh5Xvquao
katyperry,Maybe no one told them about the 💋? 🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍🙍
katyperry,🙍
katyperry,I will personally offer up a 💋 to each USA player if they win this game #BELvsUSA #stressinusallout
katyperry,AYO! Today I'm unveiling my new #RoyalRevolution ad! Hope you likey BB's 😍 Look for it in stores later… http://t.co/pZS5eS6lPR
katyperry,Amazing  “@kzeitz1999: @katyperry @katyslayed 🌚this one good enough http://t.co/viOBauzSeR”
katyperry,@katyslayed yes
katyperry,"Honestly, I'ma bit turnt tryna go to the club in Miami but I don't know anyone at the club &amp; everyone in my car is sleeping 🙍 #loser"
katyperry,Peek-a-poo 💩 http://t.co/ybHmzTat83
katyperry,Thank you for staying @MadKatyDisease 😘😘😘
katyperry,Nashville filter errrthang
katyperry,Peep these pixxx from our day @ 🎵DOLLYWOOD🎵 on http://t.co/AvxwAO3RGX 📷 by ronysphotobooth http://t.co/dOMhKyxNbe
katyperry,In honor of @Dollywood check a #TBT of @KaceyMusgraves &amp; I doing 1 of my fav @DollyParton songs: Here You Come Again: http://t.co/gX6nNYKXuE
katyperry,We just done tore up ✨DOLLYWOOD'S✨🍗turkey legs🍗 &amp; had a helluva country bumpin time! DOLLYWOOD photo diary of the bbq bb's coming 2morrow...
katyperry,Over 72 million served! Thanks for the award RIAA! #THISISHOWWEDO💁 http://t.co/q71EYFIZv7
katyperry,"Remember kids, no real life decisions should be made until mercury is out of retrograde July 1st!"
katyperry,"For the most genuine laugh of the summer go see Obvious Child with one of my favorite comedians, @jennyslate"
katyperry,"Like, LITERALLY, more Mandee… Happy Birthday, Batches! http://t.co/SQtBoSfFdJ"
katyperry,Brought my pink pony to the White House to holler @VP Joe Biden. #wheninwashington 💁 p.s. He made me… http://t.co/PktG4PS1Yi
katyperry,Don't sleep on my side piece @JODYHiGHROLLER aka RIFF RAFF'S new record NEON ICON out now! I inspired several trax 💋 http://t.co/upzPJs2dd2
katyperry,"DC! Tonight's gonna be on point, every pun intended! #THEPRISMATICWORLDTOUR photo by ronysphotobooth http://t.co/HQtps6oPJH"
katyperry,Unplug to connect.
katyperry,I'M SO EXCITED TO PLAY 🇺🇸 I MIGHT PASS OUT 😳 #THEPRISMATICWORLDTOUR
katyperry,RALEIGH! DON'T MISS THE ⚡️ELECTRIFYING⚡️ @ohferras   AT 7PM! #THEPRISMATICWORLDTOUR http://t.co/CMjYJqjbY2
katyperry,"BUTTERS, THE TRILLEST OF ROAD DAWGS 💯 http://t.co/m8V4NMBK3s"
katyperry,TOMORROW #THEPRISMATICWORLDTOUR CONTINUES 🇺🇸 http://t.co/l8fUIaPsFT
katyperry,"I told hillaryclinton that I would write her a ""theme"" song if she needs it... 🇺🇸👩🇺🇸👩🇺🇸 http://t.co/T6ilSEDP2X"
katyperry,BB's new 🎶 for ur weekend to check out: @FERRAS http://t.co/64gpNAH1SE
katyperry,"#SpeakInTongues directed by @AwkwardAya &amp; featuring the incredibly talented @KhasanB84
http://t.co/hzSxS5VrlN"
katyperry,"Get to know the lyrics to one of my FAVORITE songs this year, #SPEAKINTONGUES w/this video by my new artist @FERRAS: http://t.co/hzSxS5VrlN"
katyperry,@ferras Bring Adele! Cat friendly tour bb.
katyperry,Hanging with the king of signs and symbols @markryden http://t.co/xGrByCiNOn
katyperry,BAUSS BISH BB 💅💁 http://t.co/uu6SN2sLQD
katyperry,"Can't wait to hit up every Cracker Barrel, Waffle House, Hooters &amp; Olive Garden on these upcoming Prismatic World Tour dates! 🇺🇸🍩🍳🍗🍝"
katyperry,@TheDoctorLuke @ferras @SarahHudsonuvs U taught me everything I know boss daddy! 💅
katyperry,http://t.co/64gpNAH1SE http://t.co/DQTZv91dHL
katyperry,Introducing my new label venture with @capitolrecords featuring my first artist FERRAS @ohferras http://t.co/v9RrvZ8Hfb
katyperry,USA/CANADA: check out his INCREDIBLE ep here (&amp; our duet!) and come see him play on #ThePrismaticWorldTour ! http://t.co/64gpNAH1SE
katyperry,"I am so ECSTATIC to finally announce my NEW label Metamorphosis Music &amp; my first signing, the incredibly talented &amp; soulful FERRAS! @ferras"
katyperry,Ready?
katyperry,😩 “@onlyLeah: CC @katyperry ☝️ 250 New Emojis To Be Released In July http://t.co/7ZyFy4sjqP via @iaustinhunt”
katyperry,"Meanwhile, you know it's a good hairstyle when you have to get the pliers out... 💁🔧🔩🔨"
katyperry,So...I have a HUGE announcement I finally get to share with you tomorrow... Stay tuned...
katyperry,"👼👻
http://t.co/lyyqJe1MHa"
katyperry,Just saw a amazing face off between a hawk and a squirrel. Today is already the best. (both survived)
katyperry,"Happy father's day to my amazingly weird father, thanks for passing on those genes! 😬"
katyperry,I got that Stendhal syndrome today 🎨
katyperry,Let's take this act on the road!!! 🚌 “@KaceyMusgraves: Crossroads was so fun! 🌵🎉 http://t.co/JxPqOEdqrf”
katyperry,GET READY TO GRAB UR POPPYCORN BB'S! 👭 http://t.co/5ePhckiurb
katyperry,ILY: http://t.co/FPc06AKolg
katyperry,@lanawhore MAKE UP UR MIND
katyperry,Spa music got me all emotional like 😩
katyperry,✌️ http://t.co/JgI5mweBxM
katyperry,"Actually, what is ""normal"" anymore?"
katyperry,"Today my look on set is very Olivia Newton John a la Grease, but my music of choice is Future. The vibe is confusing and I love it!"
katyperry,🌴🌵THE COUNTDOWN BEGINS! 🌵🌴 When cowboy boots &amp; Manolos collide...FRIDAY on CMT spaceykacey http://t.co/UgcpRb3QsG
katyperry,Life lessons from Cleo Wade: when having serious conversations it's best not to use the eggplant emoji.
katyperry,It's a 🎶Henry Mancini🎶 pandora day
katyperry,B12 💉 has me like 😜
katyperry,"Got vacation braids, don't be jelly"
katyperry,"My neck, my back, my pizza and my snacks."
katyperry,I see u mercury in retrograde 👀 come at me bruh
katyperry,Da rum punched me in da face
katyperry,Does it look like we are having fun... cause we are: http://t.co/R5KQPpqzEQ Can't wait to see you 🇺🇸 #ThePrismaticWorldTour
katyperry,WAKE UP EUROPE!!! The #PRISMATICWORLDTOUR is coming for u next FEB &amp; March! See http://t.co/l3WgZjvW8S for dates &amp; how to get ur tix! 😍🙌🎶
katyperry,🌴🌵DON'T MISS OUR CRAZAY COLLAB ON CROSSROADS ON CMT 6/13🌵🌴 (also I will chill out on covers now bb's)… http://t.co/6phQVTbtVo
katyperry,So many baes last night tho http://t.co/AmqTzLBKcV
katyperry,ONE MORE SHOW 👊 🇬🇧
katyperry,MUNICH! COLOGNE! HAMBURG! BERLIN! I'll be getting PRISMATIC with you next March. Pre-sale starts June 5! Info at http://t.co/gEEplqBqLx
katyperry,@i_D 👀bb
katyperry,ANYONE CAN BE COOL ON THE INTERNET. What about IRL tho?! That's the level.
katyperry,But also that is so many hands 😩🌊🐙
katyperry,My friend Cleo told me yesterday that Octopus mate for life and when they find their mate they hold hands in the ocean always! 😩🐙🌊😩🐙🌊😩🐙🌊😩
katyperry,"#KILLERQUEEN has a sassy sapphire sister &amp; her name is #ROYALREVOLUTION
COMING SOON BB'S 👑 http://t.co/0jlCoOOwdk"
katyperry,"S/O to my mates @elektrikpeople &amp; their new music vid for ""The Lost Get Loud"" http://t.co/xSvdCLCFsO imma get a hula so I can hv that bum."
katyperry,Fightin' over hoes since 300 BC http://t.co/WXuCxmctHV
katyperry,This is ancient stone fist so a fist bump was only appropriate #brah @ British Museum http://t.co/8YcufsSTuQ
katyperry,"YO, go check out Ancient lives, new discoveries @ The British Museum!!! To learn about our past is to… http://t.co/LqvICMvQNc"
katyperry,"Amaze lyrics @hernameisbanks ""From the girl who made u soup &amp; tied ur shoes when u were hurting, u are not deserving"" http://t.co/pf698kxOxB"
katyperry,...And on the 2nd LDN show the Queen graced me with her presence 💅 http://t.co/U0Y0EbxQUJ
katyperry,"KIWIS! #THEPRISMATICWORLDTOUR comes to U Dec 19 &amp; 20! Get ur tixxx 1st w/ @Visa_NZ pre-sale 9a TUESDAY, June 3! http://t.co/XHnB1zNals 🎤🌈✨"
katyperry,NBD just COVERing all 62 international editions of @Cosmopolitan's July issue... She on newsstands… http://t.co/xNSAxV371J
katyperry,@sofifii deep thots
katyperry,"I did over 20,000 steps today so I will eat this baby snickers before I go to bed like a fvckin boss #💁"
katyperry,"LONDON! For the next FOUR shows I am gonna be ur butterfly, sugah, baeby...I'm actually so excited for… http://t.co/kDIY2zmRpf"
katyperry,Remembering all the brave men and women who have served for our country and those who are still serving today 🇺🇸🙏
katyperry,GUESS WHAT LONDON?! I've JUST released some new floor TICKETS especially for you! 😍 See you at the O2 this week... http://t.co/GxZNgKqSG3
katyperry,"Woke up from my nap via bagpipe player out my window. I must be in Glasgow...
#radio1bigweekend"
katyperry,Down to get high for a 2nd time with u tonight #MANCHESTER ! 😜 http://t.co/wGgmJ5vfyr
katyperry,Sad about my SB hometown shootings today 😔 Sending my prayers.
katyperry,My pony tail's so tight you could pop quarters off it
katyperry,Metal-shredding-dueling-fire-shooting-in-the-air-soloing-guitarists ✔️@caseyhoops &amp; @nathanspicer… http://t.co/aZLXIWOCz7
katyperry,Sometimes it feels weird being a child in this adult body.
katyperry,OZ! I'm SO happy to FINALLY announce that @BettyWho (11/7-28) &amp; @iamtovelo (11/30-12/15) will be joining me on #THEPRISMATICWORLDTOUR!
katyperry,"Went and got cultured today n saw Time Machine, an exhibition by Joana Vasconcelos at Manchester Art… http://t.co/FBft6auWvv"
katyperry,Where did she get those pearls? Where did the Golden Nugget get its name? The answers &amp; more: http://t.co/R5bM7T5I4B #MakeItLikeYourBirthday
katyperry,When I pull feathers from my down jacket I like to pretend I am slowly turning into a winged creature 🐦😳
katyperry,SPREAD-M IN SAINT LAURENT @vmagazine @madonna &amp; Mr Klein http://t.co/HiqmqmAR5a
katyperry,Secrets out! Get your hands on us on Memorial Day @vmagazine @madonna 💋 http://t.co/KxaFPL68uy
katyperry,Won't let the day be done with out sending a 🎂🎂🎂 to my long time bf @MDMOLINARI for his bday today ❤️ u girl! We been through it all! 💪😘
katyperry,"If ur wondering WHAT IS THAT REMIX of #BIRTHDAY @ the end of the video OR u just want it, then here: http://t.co/jyz4JmfWWf by @cashcash"
katyperry,USE PROTECTION: https://t.co/EuO0ZDfpUv
katyperry,I wanna predict that my mate @samsmithworld is gonna be like a male Adele but I don't want it to go to his head...😜👏
katyperry,Brb just going on a hike in my ashish_uk shoes 4 @topshop before the #MANCHESTER show tonight 💚 http://t.co/E8NfOYoB3U
katyperry,You know you're really on tour when: you have a debate over what day of the week it really is 😳
katyperry,"Alas, I didn't catch Nessie...only it's remnants🙍 http://t.co/KuB1ndUK1w"
katyperry,Mmmmm my baby's got a secret... @vmagazine http://t.co/WrP2gEyALI
katyperry,❤️ waking up to all the 🎉 from #BIRTHDAY on the Billboards! Got me so hyped imma go try n catch the Loch Ness monster today 😬
katyperry,Got my cards read today &amp; pulled THE SLICE. WHUT DOES IT ALL MEAN?!😳🍕 http://t.co/KW7cQdwGpE
katyperry,I know I shouldn't but I really want a panda dog 😩
katyperry,Confession: it's very difficult for me to get off the treadmill on an odd number. #weirdo
katyperry,Sweet dreams: http://t.co/uUo2LXV3RV
katyperry,"When the bath water is a slight shade of grey, that's when you know it was a good show 🛀"
katyperry,@KaceyMusgraves puff puff pass bb
katyperry,GLASGOW U R SO BIG AND I GET TWO NIGHTS WITH YOU?! 😳 #ThePrismaticWorldTour http://t.co/ydFebPkC2p
katyperry,My pony tail so tight I can't put my chin down 😳💁
katyperry,Make grilled cheese fer you da best
katyperry,"Tonight I saw the interactive play ""A Drowned Man"" I highly recommend this EXPERIENCE if in LDN http://t.co/FeJK9U6uFE #mydreamsrgonnabcray😳"
katyperry,@KatysWonkEye1 🚍
katyperry,@xokatic 😜
katyperry,If ur getting ready 2get turnt tonight (or still turnting) here's a rad remix of BIRTHDAY by @leyouth that has me all💃http://t.co/bGIoucwIvh
katyperry,Goodnight: http://t.co/SGwwCiCmZh ⚡️⚡️
