author,content
justinbieber,Thanks for the song guys. @danandshay what do you mean? #8days http://t.co/a02KJTIejZ
justinbieber,Thanks @jonmchu and @jemthemovie for the love. #8days #whatdoyoumean http://t.co/p4rEEEXqrl
justinbieber,#8Days http://t.co/GNtS4amqla
justinbieber,8 days... 8 days. @aplusk #WhatDoYouMean? http://t.co/cc80lcej1G
justinbieber,Still shooting this music video. Sooooo tired #WhatDoYouMean
justinbieber,@TheEllenShow see u soon
justinbieber,@JohnLeguizamo we are still here shooting
justinbieber,@carlyraejepsen @FallonTonight @jimmyfallon good luck tonight. Loving the album. See u soon jimmy
justinbieber,check ur dms and the time on the clock ;) put it together. #whatdoyoumean
justinbieber,What Do You Mean? @MartinGarrix #9Days this video is sick!! http://t.co/shv070E7qv
justinbieber,And the girls now go crazy lol. @jackgilinsky @jackjackjohnson @sammywilk @skatemaloley #9days #whatdoyoumean thanks http://t.co/o6lHb0IP5L
justinbieber,Love this guy. @johnleguizamo #whatdoyoumean? #9days http://t.co/sAOMX09Gg9
justinbieber,#9Days http://t.co/fIrTIHGEuS
justinbieber,Love to all the beliebers who are doing the countdown. #9Days and #WhereAreUNowVMA #WhatDoYouMean
justinbieber,This is a good run for me https://t.co/rXAso9mqE4
justinbieber,Skate https://t.co/pZmDbLaQ2n
justinbieber,Day 1 that's a wrap
justinbieber,Music all day
justinbieber,No games @Skrillex @diplo #WhereAreUNowVMA
justinbieber,Big news today on the @TODAYshow . #10DAYS #WhatDoYouMean http://t.co/WQC0rd8Jpv
justinbieber,Spread the word http://t.co/Ao79cXQ2B2 #WhereAreUNowVMA
justinbieber,This one I want for @Skrillex and @diplo . #WhereAreUNowVMA http://t.co/Ao79cXQ2B2 #WhereAreUNowVMA
justinbieber,What Do You Mean? @Usher #10Days he gets it lol http://t.co/8hgrsCYcWQ
justinbieber,Thanks @HaileeSteinfeld . What Do You Mean? #10DAYS http://t.co/DdMRLI6hiB
justinbieber,#10DAYS http://t.co/wJPkCBPbzj
justinbieber,Well said guys. Music belongs to all of us. @diplo @Skrillex https://t.co/i6S7PiqeI3
justinbieber,What Do You Mean? @RyanSheckler #11days http://t.co/avUXnQbPIT
justinbieber,Thanks @ToriKelly. Love her voice so asked her to sing a little. What Do You Mean in #11days http://t.co/LFjk3YRRKO
justinbieber,#11days http://t.co/xl7MsUHFWZ
justinbieber,Thanks for the W at the #TCAs . Love u
justinbieber,Making music
justinbieber,Montreal see u next Saturday at @beachclubmtl
justinbieber,What Do You Mean? @twentyonepilots #12Days http://t.co/hAuShVlaho
justinbieber,Thanks @HilaryDuff. #12Days to go. #WhatDoYouMean? http://t.co/zvgMsb7Q8v
justinbieber,#12Days http://t.co/c22j9WtMgK
justinbieber,What are those. Lol
justinbieber,Yep. 12 days to go. @rudymancuso what do you mean? Lol http://t.co/wrzbAQb952
justinbieber,What Do You Mean? The legend @tonyhawk #13Days http://t.co/JszrE4bmAR
justinbieber,#13Days http://t.co/Elu36vQqq0
justinbieber,Thanks @christinaperri . What do you mean? :) #13Days http://t.co/54kuGsMZ0y
justinbieber,Need to finish.
justinbieber,@Alanis @RyanSeacrest lol
justinbieber,@belieberbabes :)
justinbieber,What Do You Mean? @Alanis thank you :) #canadians #14days http://t.co/4Df9ATOP5d
justinbieber,#14Days http://t.co/pAri6igaxx
justinbieber,What Do You Mean? Taking it worldwide @chaelinCL . #14Days http://t.co/FyGxu5L53x
justinbieber,This dog knows the deal. Lol. 2 weeks to go. #14Days http://t.co/gaYbiPq2Fo
justinbieber,@scooterbraun yep
justinbieber,Love to my guys @Skrillex and @Diplo #WhereAreÜNow and we ain't done yet.  https://t.co/fuMpr6dHfv
justinbieber,What Do You Mean? @LukeBryanOnline #15DAYS http://t.co/6R9XiEWMzw
justinbieber,@LukeBryanOnline congrats on the new album buddy
justinbieber,#15DAYS http://t.co/jDhSUpHuAL
justinbieber,What Do You Mean? Lol @Meghan_Trainor #15Days http://t.co/pNjhTg3P7R
justinbieber,@GMB @RichardAArnold good man! Thank you
justinbieber,What Do You Mean? @FifthHarmony #16DAYS http://t.co/hQPJRbS0sl
justinbieber,#16DAYS http://t.co/dsIaF2ObMO
justinbieber,@MadisonElleBeer thanks
justinbieber,It's ok to be nervous. It's ok to be scared
justinbieber,@IQShowbiz love that dude @Skrillex
justinbieber,Workin @YeshuaTheGudwin
justinbieber,Just saw it was your birthday bro. Happy birthday @asherroth. Lark on my go cart :)
justinbieber,What Do You Mean? @edsheeran #17Days http://t.co/kAuozJ94S9
justinbieber,#17Days http://t.co/i4w00i6th2
justinbieber,@TheRock thanks buddy. Big fan
justinbieber,@SHAQ good talk
justinbieber,I'm in the studio finishing this album
justinbieber,Where http://t.co/uhgf5vfvZG
justinbieber,Are http://t.co/uhgf5vfvZG
justinbieber,U http://t.co/uhgf5vfvZG
justinbieber,Now? http://t.co/uhgf5vfvZG
justinbieber,http://t.co/uhgf5vfvZG
justinbieber,What Do You Mean? @LittleMix #18Days http://t.co/5BWggyoqD8
justinbieber,What Do You Mean? @BigSean #19DAYS http://t.co/wdaz5TFo57
justinbieber,#19DAYS http://t.co/9Styzti1lI
justinbieber,@SaturdayOnline I got more coming your way in 19 Days. #WhatDoYouMean
justinbieber,#WhatDoYouMean #20Days
justinbieber,This album is special
justinbieber,@TheRock next time. You are a good man. Be well buddy and tell her I said hi
justinbieber,@TheRock when is the dance? Hit scooter and let us know. And no worries. You are her second favorite ;)
justinbieber,What Do You Mean? @halsey #20Days http://t.co/dYyQorzj3K
justinbieber,#20Days http://t.co/IOmJxkVk2q
justinbieber,Who is coming? @Skrillex http://t.co/mUGI75XnJy
justinbieber,Miss u buddy https://t.co/50lsoJNcEB
justinbieber,In here working hard to finish this album
justinbieber,What Do You Mean? @FATJEW #21DAYS :) http://t.co/HmLUnesjG2
justinbieber,@FATJEW it's time
justinbieber,#21DAYS http://t.co/WSjPUTHhAx
justinbieber,My brother @JaxonBieber is a ninja
justinbieber,I repeat... #mikechester @AlfredoFlores lol
justinbieber,@scooterbraun nice job. @Usher boss status ;)
justinbieber,#mikechester #mikechester #mikechester @mikechester
justinbieber,@ComplexStyle who doesn't. Lol
justinbieber,@OnAirWithRyan not true
justinbieber,@ArianaGrande thanks Ari
justinbieber,@edsheeran thanks buddy. I owe u one. UK there is no one better to step up. I will see u all soon. Until then enjoy Ed. No one better :)
justinbieber,What Do You Mean? @ArianaGrande #22DAYS http://t.co/pG9qEP4FaF
justinbieber,What Do You Mean? A bunch of people who met on farmers only . Com :) lol. @iHeartRadio but no #johnivey ... #22DAYS http://t.co/f619pQK7sd
justinbieber,#22Days http://t.co/kDMdIqU2GH
justinbieber,@hot995 it happens
justinbieber,@JustJared soccer actually :)
justinbieber,Good to be back
justinbieber,@johnivey sorry lol
justinbieber,You are the man @mikechester ... Let's have some fun. #WhatDoYouMean
justinbieber,Hahaha. #johnivey is the #1 trending topic in the world. @iHeartRadio thanks for having me. #WhatDoYouMean :)
justinbieber,When the boogeyman goes to sleep every night he checks under his bed for #johnivey
justinbieber,So #johnivey doesn't need twitter... He is already following you. Make him trend :) lol
justinbieber,Need all your help. Let's make my friend #johnivey trend. He is now Chuck Norris. Get involved
justinbieber,What Do You Mean? @AshBenzo #23Days http://t.co/VQ7O8ucCxX
justinbieber,#23Days http://t.co/Ie162SGDdp
justinbieber,@Vevo lol
justinbieber,#HappyBirthdayElvisDuran @elvisduran @ElvisDuranShow
justinbieber,Thanks to these kids today. Made my day. Still smiling http://t.co/ATBwpmkadh
justinbieber,Making music
justinbieber,Back to the studio. Need to finish this album. Might have a name
justinbieber,I do want to thank the prince's trust for their understanding and I don't take moving any show lightly. I will see u soon UK
justinbieber,And now the Uk press will start to tear me apart. Comes with the job. Love u guys regardless and I will make this up to you.
justinbieber,UK beliebers I'm going to make this up to you soon. http://t.co/YHp7NYGdsv
justinbieber,What Do You Mean? @trvisXX #24Days http://t.co/pCO6JU8Az1
justinbieber,#24Days http://t.co/7YG7G7TH6f
justinbieber,When my big bro @SHAQ can't spell my name. Lol http://t.co/WB2e7EMaSl
justinbieber,Photoshoot yesterday was great. #WhatDoYouMean
justinbieber,The fan art for #WhatDoYouMean is amazing. Thanks. #24Days
justinbieber,@TheTalk_CBS lol. That isn't what I said.
justinbieber,@JeremyBieber @JaxonBieber @JazmynBieber miss u guys.
justinbieber,Canoeing with jazzy and Jaxo http://t.co/bwBrqh5GrW
justinbieber,Proud of this video. Over 70 million views in a month. #WhereAreUNow http://t.co/uhgf5vfvZG @Skrillex @diplo
justinbieber,See more on my @OfficialFahlo #cosmo thanks http://t.co/b9TuVSuFaG
justinbieber,What Do You Mean? @KylieJenner #25DAYS http://t.co/zC2tVtcUYC
justinbieber,#25DAYS http://t.co/7C6NN84fmx
justinbieber,@AdamBraun :)
justinbieber,Love jazz
justinbieber,Good times boys. Thank you La. @Skrillex @diplo #hardfest
justinbieber,It's a hard summer @Skrillex @diplo
justinbieber,What Do You Mean?!?! @lildickytweets #26days http://t.co/BeOJTm9ey0
justinbieber,#26days http://t.co/aQAyF49pQe
justinbieber,Happy to help @WilliamShatner . I love Supernatural for #TeamShatner
justinbieber,@WilliamShatner followed
justinbieber,Getting this album done
justinbieber,#3YearsOfAsLongAsYouLoveMe http://t.co/Ap387FeArt
justinbieber,@nells12 yep.
justinbieber,@sammy happy bday Sam. You guys did great and I'm happy to be part of this #ShotsOnABC https://t.co/BjGoXK8eYD
justinbieber,What Do You Mean? @JBALVIN #27DAYS #27Dias http://t.co/Z4mgj0qZRa
justinbieber,#27DAYS http://t.co/l0kNrbHUsp
justinbieber,8.28.15
justinbieber,Now go vote in every competition!!! Lol
justinbieber,And thanks for all the great musicians who inspire me everyday. Thank you. I love music
justinbieber,So fans shouldn't have to choose. Music is about sharing and lifting eachother up. I love music for what it can do for us. Much love
justinbieber,When it comes to music we shouldn't be put up against eachother. Music isn't about competition it is about collaboration. It's a language
justinbieber,@NiallOfficial congrats on the new single bro
justinbieber,Even @MariahCarey is excited. #WhatDoYouMean http://t.co/d0qAVpULI0
justinbieber,What Do You Mean? @JKCorden #28Days http://t.co/BFtmV6wnk5
justinbieber,#28Days http://t.co/GM9OVke57G
justinbieber,@carlyraejepsen @AppleMusic album is great Carly
justinbieber,What Do You Mean? @RubyRose #29days http://t.co/puCJzS18Cb
justinbieber,#29days http://t.co/V7Xj1pVP8L
justinbieber,I got plans #WhatDoYouMean
justinbieber,Post on my Facebook cover art for #WhatDoYouMean https://t.co/FOsH1RDzNK I want to see what you got
justinbieber,@JeremyBieber has the biggest muscles lol #gotcha
justinbieber,Countdown http://t.co/Uf8bPGyovV #WhatDoYouMean
justinbieber,What Do You Mean @RyanSeacrest? #30DAYS http://t.co/YRbFQVnljb
justinbieber,30 days http://t.co/oaKvaxamsx
justinbieber,What Do You Mean @ryanseacrest? #30days https://t.co/XSexQRSjN0
justinbieber,30 days https://t.co/LgBBhCzh4f
justinbieber,The countdown has begun... #WhatDoYouMean #30DAYS I'm back :) http://t.co/cdNQ6yvYWo
justinbieber,Is this what you have been waiting for?? #BieberOnSeacrest
justinbieber,Get ready. Where are u now that I need yah. #BieberOnSeacrest
justinbieber,Countdown time. #BieberOnSeacrest
justinbieber,We all go thru things. God is good.
justinbieber,@RyanSeacrest thank you. See u tomorrow for the announcement ;)
justinbieber,Blessed to be a part of this tonight. See everyone on @FOXTV #KnockKnockLive https://t.co/92RU52j0Ly
justinbieber,No better feeling than giving back
justinbieber,@RyanSeacrest damn I just watched the clips for tonight back and I even cried. Lol. Got me. #KnockKnockLive thanks bro
justinbieber,#KnockKnockLive tonight at 9/8c on @FOXTV http://t.co/7CT4gfeNK3
justinbieber,@scooterbraun yep. Big announcement this week
justinbieber,Something really special happened to me on #KnockKnockLive this Tuesday. Thanks @RyanSeacrest
justinbieber,@daddybieberrr thank you
justinbieber,Turn on @espn now! Let's to Canada!!! #SpecialOlympics http://t.co/dH1RkWAiL1
justinbieber,@JKCorden I got the cards and the messages and the flowers. It's creepy bro. I was one car ride. Relax http://t.co/qr2eFMtJis
justinbieber,@MichaelRapaport u ain't ready
justinbieber,Cover shoot
justinbieber,:)
justinbieber,Good times http://t.co/LdTYUlIuyS
justinbieber,Today is a good day
justinbieber,Very soon...
justinbieber,@NiallOfficial @CodySimpson good times boys
justinbieber,This is dope @iamwill . Black eyed peas hip hop history http://t.co/m1WBCOLsN9
justinbieber,Bringing that new new
justinbieber,Lol https://t.co/f3Bcc7VORV
justinbieber,@etnow love that guy @Skrillex
justinbieber,@carlyraejepsen congrats Carly! Loving this album.
justinbieber,Platinum @diplo @Skrillex http://t.co/uhgf5vfvZG
justinbieber,Love u too bro http://t.co/dJmo0z37qP @Skrillex
justinbieber,Making that music
justinbieber,Crazy Train tonight. #LipSyncBattle http://t.co/HWfCCJvBM0
justinbieber,@diplo let's just keep giving them hits
justinbieber,It's all love @diplo. Family https://t.co/zy5qpLsRm9
justinbieber,Interview http://t.co/5D37kHjYsX
justinbieber,#pain #wisdomteeth
justinbieber,Got the wisdom teeth pulled. No fun. Glad it's over. Going back to sleep. Goodnight
justinbieber,@TheMattEspinosa good times bro.
justinbieber,Congrats to my honeymoon crew. Good people http://t.co/LfXHE7pomz
justinbieber,@andpop :)
justinbieber,@YouTube where is that hoodie!?
justinbieber,@JackeeHarry wait... I was naked in that pic?
justinbieber,@katiewollesen not sure what face I'm making but.. Lol. Nice meeting u and happy honeymoon :)
justinbieber,Happy birthday @TheMattEspinosa!!! Go see my new video on @shots!
justinbieber,Look https://t.co/Jt6f8burWB
justinbieber,@ETCanada @Drake he is dreamy lol
justinbieber,Hey @joe_termini it's #SharkWeek lol
justinbieber,@kingsleyyy lol
justinbieber,@CommonFanGrI love #mybeliebers
justinbieber,listen to part 2 of my interview on @AsiaPop40 this weekend http://t.co/5xfqMTZD3F
justinbieber,https://t.co/05UfTlUZkr
justinbieber,@esmoquinroom  @GQSpain thanks
justinbieber,@followmarkymark happens lol :)
justinbieber,👌http://t.co/uhgf5vfvZG
justinbieber,Happy Canada Day from the other side of the world! Much love!
justinbieber,Congrats on your new line @TheEllenShow!! Everyone check out http://t.co/n24kcyapNG #EDbyEllen . Love yah
justinbieber,What is your favorite art? http://t.co/uhgf5vfvZG
justinbieber,Have u seen it yet? We are TOP TEN now. Let's go #1!!! #WhereAreUNow  http://t.co/uhgf5vfvZG
justinbieber,I'm in Australia so it's the future....so O Canada!!! :)
justinbieber,@carllentzNYC :)
justinbieber,Have fun in Toronto tonight @ToriKelly
justinbieber,#WhereAreUNowMusicVideo http://t.co/uhgf5vfvZG
justinbieber,Here it is. Now let's take the song to #1!!!! Art by the people! #WhereAreUNowMusicVideo http://t.co/uhgf5vfvZG
justinbieber,Thanks @gma. Hope everyone likes #WhereAreUNowMusicVideo  https://t.co/aRZQ7rvsVH
justinbieber,#WhereAreUNowMusicVideo TOMORROW!! http://t.co/uaAIJ62q7Q
justinbieber,@SarahMOnline you got it. I love all my #Beliebers . U guys are there for me so I will always be there for u. And I didn't make it easy lol
justinbieber,#WhereAreUENowMusicVideo MONDAY https://t.co/E3Sf1sdabg
justinbieber,Hi http://t.co/GPYHQWmjO0
justinbieber,catch my interview with @Domjlau on @AsiaPop40 this weekend #AP40
justinbieber,loved meeting these two special ladies.  http://t.co/BAyy8M4jYx
justinbieber,@TeenVogue @justinbeiber just spell my name right please. Lol
justinbieber,Everyone else it's Monday. #WhereAreUNowMusicVideo http://t.co/lqgO2ELVzW
justinbieber,Good times last night @theweeknd @edsheeran @CodySimpson. Hey @ToriKelly do u ever miss a note??
justinbieber,@bieberdexter hello
justinbieber,Hey @KennyHamilton ... Good guys always win :)
justinbieber,This is great. She is crazy talented. Congrats on the album @ToriKelly. Loved when u sang oceans. Might of teared up 😳http://t.co/fjh4ZsQQcG
justinbieber,@Skrillex @diplo almost that time. #WhereAreUNowMusicVideo
justinbieber,@MTV @SpikeLSB @OzzyOsbourne :)
justinbieber,@carlyraejepsen @AppleMusic preordered. I got u
justinbieber,@carlyraejepsen have fun
justinbieber,@joe_termini where you at buddy?
justinbieber,Good times  http://t.co/eoQ5LFuDUS
justinbieber,@MTV lol
justinbieber,#JustinForMMVA we did it! Love u Canada. Promise to make u proud. Grown up in front of u &amp; grown a lot. Thanks for sticking with me. Love u
justinbieber,@edsheeran good luck tonight. Don't worry us Canadians are nice #MMVAs
justinbieber,@Therealbeadles1 looks like that ass tattoo is happening. Lol. Just kidding #JustinForMMVA
justinbieber,@Much thank you. See u soon. Beliebers you have never given up on me. Thank you and I love you for that!
justinbieber,@universalmusicC nice gif. Lol. Thanks
justinbieber,Hands up @kaskade it was a pleasure sharing the stage with u https://t.co/UorYU5Wobm
justinbieber,@Tavinhayss :)
justinbieber,Happy Father's Day @JeremyBieber I love you
justinbieber,It's all about the music :)
justinbieber,Legend http://t.co/zIvb7AWA31
justinbieber,@kaskade appreciate u my friend. Great times. All about the music
justinbieber,@Therealbeadles1 u don't actually need to do that. Lol
justinbieber,Please follow my buddy on Insta tonight! http://t.co/w21Z5L4rdB
justinbieber,my brothaaa @kaskade http://t.co/KmQd3ggnxT
justinbieber,Hey @Therealbeadles1 said if I win he will get #downloadshots tattooed on his ass #JustinForMMVA  https://t.co/Xyr8W12AjG
justinbieber,Tomorrow #JustinForMMVA
justinbieber,@MadisonElleBeer @EDC_LasVegas proud of you Mad!! Kill it. Might come thru
justinbieber,Good times in the sun
justinbieber,@RubyRose :)
justinbieber,Great times with family today. Thanks to everyone at Disney for being so kind
justinbieber,@RubyRose gotta keep the plates :)
justinbieber,@billboard she is great. Might be time to make things right and hit the stage together again ;)
justinbieber,Happiest place on earth
justinbieber,@RubyRose nice piano http://t.co/TJp22KKzTO
justinbieber,@AugustAlsina thanks. Video next week
justinbieber,@Its_Marylin nice to meet u too
justinbieber,Happy birthday @scooterbraun - I'm bringing u a maple leafs jersey later for little man. None of that other stuff @yael 😋 #LeafsNation
justinbieber,Hey @Skrillex where are u... Now?  http://t.co/aHVYG9pWR3
justinbieber,@loganhopper stay strong
justinbieber,Music video on the way... #Whereareunow
justinbieber,@tracycityline he ain't that bad
justinbieber,Time to make this music
justinbieber,@AlexaSeely the effects of rickthesizzler. Thanks for following
justinbieber,@Much @ShawnMendes @Drake @theweeknd @carlyraejepsen :) #JustinForMMVA
justinbieber,@Much @ShawnMendes @Drake @theweeknd @carlyraejepsen :) #JustinBieberForMMVA
justinbieber,@allen_stone meant every word buddy
justinbieber,@girlposts lol
justinbieber,Follow me on snapchat rickthesizzler
justinbieber,"God is good.
Hope everyone had a blessed Sunday"
justinbieber,@JustJared yep. That happened
justinbieber,@tyleroakley It happens. No need to apologize. Lol
justinbieber,@aman__96 next time
justinbieber,All about positivity :) have a great weekend
justinbieber,@diplo yes sir. #WhereAreUNowMusicVideo
justinbieber,@Q100Atlanta miss Atlanta. How is my guy @TheBertShow - still short ;)
justinbieber,@HilaryDuff thanks
justinbieber,"Long Island, can't get to @1061BLI #BLISummerJam, but I was told about @SykeOnAir's #BIEBLI campaign and I love u guys too. See u soon :)"
justinbieber,https://t.co/GxgaS2lAS7 @VogueItalia
justinbieber,Hong Kong
justinbieber,@CalvinKlein ready for Hong Kong
justinbieber,@joe_termini you are so artistic
justinbieber,@justsangalang he was awesome
justinbieber,@tommymcnaughty I don't like the biebs
justinbieber,@charli_xcx thanks
justinbieber,@MichAnnTan lol
justinbieber,Hong Kong
justinbieber,rickthesizzler
justinbieber,Watch me and my bro on snapchat
justinbieber,#mialovesjustin #justinlovesmia :) @aplusk @scooterbraun thanks http://t.co/z5BrRMSQ06
justinbieber,@TymenRattray that happened
justinbieber,I love being a big brother
justinbieber,Action Jaxon https://t.co/CYcI4l0OHx
justinbieber,Little family time for me and Jaxo today
justinbieber,My big bro @mark_wahlberg's new #EntourageMovie is out now. Got to see it at his house. Great stuff. Scooter is Ari! Lol. Go see the movie!
justinbieber,#WhereAreUNow #JustinForMMVA
justinbieber,#WhereAreUNow http://t.co/fe3QSVi0dv
justinbieber,#WhereAreUNow http://t.co/roKkuc0zoo
justinbieber,Nice one boys http://t.co/YZwhAMkIMz
justinbieber,@Jake_Rixton it's praying not playing ;) nice work buddy. Love u too. Haha
justinbieber,@CodySimpson good times. #music
justinbieber,I got him...or does he have me? http://t.co/amoyfhZnHe
justinbieber,@isayuhhi all day
justinbieber,@kileebrookbank happy bday
justinbieber,#brothertime
justinbieber,Happy Birthday Jazzy! #HappyBirthdayJazmynBieber @JazmynBieber
justinbieber,@TxPwr good meeting u buddy http://t.co/k7RgQkuuNY
justinbieber,http://t.co/1pNkMT585c
justinbieber,#HappyBirthdayJazmynBieber :) @JazmynBieber I love you
justinbieber,#WhereAreUNow http://t.co/05XOmtttXe
justinbieber,Special day #makeawish
justinbieber,@grettelgalindo happy we met too
justinbieber,@dankanter special day #withdankanter :)
justinbieber,@tattooedmccxnn nice meeting u
justinbieber,Couple new @shots posted :)
justinbieber,@diplo waiting on that video
justinbieber,@latelateshow the guy said he gets lonely going to work alone. Just wanted to help him out :) @JKCorden do u want your shirt back?
justinbieber,@BoyzIIMen @TheMirageLV when u wanna do it? :)
justinbieber,People will try to take advantage of u...they will try to tear u down. Keep your head up and know your truth. Be kind in the face of anger
justinbieber,Great weekend.
justinbieber,@SarahBmakeup :)
justinbieber,@RyanCrossmusic thanks
justinbieber,Little sweat never hurt nobody @john @rudymancuso @KingBach http://t.co/nN5nym4lZL
justinbieber,Pretty much the best day of my life https://t.co/9ByAV8HtLp
justinbieber,Wow. Over 12 million views of me taking @JKCorden to work. Lol. Good times  http://t.co/qr2eFMtJis
justinbieber,#MMVAJustinBieber http://t.co/x9sVvZu8rg
justinbieber,@adrhuff :)
justinbieber,@VoidedCity nice meeting u
justinbieber,It's happening http://t.co/5n4A1R2o1B
justinbieber,#WhereAreUENowMusicVideo
justinbieber,@NickDeMoura all day
justinbieber,@scooterbraun @Skrillex @diplo yep
justinbieber,Add me on Shots http://t.co/01sfI7gQUS
justinbieber,Making this album
justinbieber,@smanhanga lol
justinbieber,#CarpoolKaraoke https://t.co/g9uOKl5fVt
justinbieber,So I helped @JKCorden get to work tonight on the @latelateshow - we sang
justinbieber,Making music
justinbieber,my cover of @seventeen for june/july is on stands now
justinbieber,"Thanks to all the fans, my beliebers, and the #BBMAs for letting me win Top Social Artist for the 6th year in a row. Thank you"
justinbieber,Performances of the night were @chrisbrown @edsheeran and @ToriKelly.
justinbieber,@Skrillex @diplo #WhereAreÜNow
justinbieber,Big night. Everyone good luck tonight. #BBMAs
justinbieber,Have a great weekend
justinbieber,Studio
justinbieber,New job http://t.co/iQmRQj9eYt
justinbieber,Good night in the studio
justinbieber,@JKCorden good times buddy
justinbieber,"my cover of @Seventeen. on stands May 19th
http://t.co/Kew8ZflbMw http://t.co/DOKtxKiGtk"
justinbieber,This song is dope https://t.co/32Y8uBuSW8
justinbieber,@dankanter @Skrillex @YeshuaTheGudwin good work boys
justinbieber,@scooterbraun yep. Jagger needs a soccer ball! :)
justinbieber,#WhereAreUNow @Skrillex @diplo
justinbieber,@RoryKramer thanks buddy
justinbieber,@officialellenk thanks
justinbieber,Watching the @LAClippers!
justinbieber,https://t.co/W2RcjKnWja @pattiemallette happy Mother's Day. I love you.
justinbieber,Good to be back
justinbieber,ready to take the stage at @1027KIISFM's #WangoTango. Let's go
justinbieber,Good morning. Go see my post on @shots 😂😂.
justinbieber,Wango Tango tomorrow. Gonna be good to be back on stage. #WhereAreUNow
justinbieber,This weekend. Who is coming? http://t.co/Pz0dmAOFPU
justinbieber,Rehearsal today and studio
justinbieber,@etnow  @ladygaga she is great
justinbieber,@Skrillex music
justinbieber,@EdwardBarsamian @Balmain @voguemagazine :)
justinbieber,Studio tonight with....
justinbieber,@ladygaga thank u for the kindness
justinbieber,My bro http://t.co/gNupyiGyTa
justinbieber,@BuzzFeedCeleb swag lord? Lol
justinbieber,@DarraghM049 thanks
justinbieber,Met Gala
justinbieber,"Congrats on 48-0 @floydmayweather. Go see both of our shots from last night http://t.co/6G6daH6DdI

#moneymayweather"
justinbieber,Let's go Champ! https://t.co/SaBkR145ph
justinbieber,2 great fighters tonight. Gonna be a great night. Let's go Champ! @FloydMayweather
justinbieber,Thank u Italy
justinbieber,heading to vegas to host @RehabLV tomorrow for #FightWeekend. who’s coming? http://t.co/Cvr6hYV2CD
justinbieber,"Happy #WorldWishDay @MakeAWish!
#GiveBack"
justinbieber,Rumors rumors rumors. All good. Comes with the job. Enjoying Italy and appreciate all the kind people here. Thank you. Great food :)
justinbieber,#Zoolander2 http://t.co/qpLN8qZrLF
justinbieber,Make sure to get PPV and support the champ @floydmayweather this Saturday! http://t.co/jmVnjDVkCd https://t.co/SPL3MMKmw6
justinbieber,Exploring. #WhereAreÜNow
justinbieber,Today was a good day
justinbieber,Where am I? #WhereAreUNow http://t.co/ZPZfVJZc1X
justinbieber,She is incredible http://t.co/4gwXOEPqS6 @ToriKelly great job
justinbieber,Europe
justinbieber,My girl @carlyraejepsen new song #IReallyLikeYou song is out in the UK. Make a viral video with it http://t.co/EWIk9v3mYL
justinbieber,@CCHSRoyals always wanted to go to prom. Thanks for having me. #promcrasher :)
justinbieber,@diplo  @Z100NewYork @Skrillex yes sir!
justinbieber,@stefannnyxoxo it happens :)
justinbieber,#HEROmagazine http://t.co/4wZTkAgXRu
justinbieber,#WhereAreUNow http://t.co/ZPZfVJHADn
justinbieber,Let's help save our oceans and watch this new film Revolution. Thanks for the heads up @richardbranson :) https://t.co/bJgKC9Sut8
justinbieber,Big brother day :)
justinbieber,Heading to #Vegas to host and support the champ at @RehabLV on 5/2! Who’s coming? http://t.co/Cvr6hZcDub #FightWeekend
justinbieber,Strongest ever https://t.co/TXeuvIvaaT
justinbieber,#fishin with @JaxonBieber https://t.co/cvBZNIW4Nk
justinbieber,@JeremyBieber :)
justinbieber,"Me and @NickDeMoura are looking for choreography for #WhereAreUNow - put up vids on YouTube with search ""jack u Bieber whereareunow dance"""
justinbieber,Nothing better than family time https://t.co/WyLTHKA8bI
justinbieber,Nice job ladies. http://t.co/q8lgwziO6D @carlyraejepsen :)
justinbieber,@scooterbraun @AlfredoFlores is that guy wearing a michael Jackson jacket? Lol   http://t.co/GUtPaJZevx
justinbieber,I really like you :) http://t.co/EWIk9v3mYL
justinbieber,@FrankieJGrande lol
justinbieber,http://t.co/ZPZfVJZc1X #WhereAreUNow European shopping http://t.co/5iYAJE6aBV
justinbieber,@diplo  @XyHank sorry :)
justinbieber,#WhereAreUNow climbing the charts I see :) let's go!!  http://t.co/ZPZfVJZc1X
justinbieber,"See our @Shots from Coachella:

@NashGrier
@TheMattEspinosa
@KingBach
@haileybaldwin
@bryanteslava
@sammy
@NickDeMoura"
justinbieber,So last night....
justinbieber,@CoachellaFSHN had a little too much fun last night lol
justinbieber,Coachella Ella Ella
justinbieber,When you're too polite with @kingbach https://t.co/vE7KGOntlL
justinbieber,Why did we think this was gonna work @haileybaldwin and why does @john sound excited https://t.co/3NoXhx3Fvs
justinbieber,New internet phenomenon #danielfromtarget https://t.co/e3E8VYptC1
justinbieber,Love the stage. Thanks for having me @ArianaGrande and thanks LA. Gotta tour again soon :)
justinbieber,@samsmithworld @Skrillex @diplo thanks buddy
justinbieber,What should I do tonight? Hmmmm
justinbieber,Working on music
justinbieber,Got to see the #entouragemovie thanks to my friend @mark_wahlberg. Great movie. Thanks buddy. Scooter is Ari. Lol. Everyone go see it
justinbieber,My girl http://t.co/1sknfeoC8L
justinbieber,Photoshoot
justinbieber,#WhereAreUNow http://t.co/p0QBu0YT7T
justinbieber,"@OfficialBBMAs honored. Maybe me, @Skrillex and @diplo should show up. #WhereAreÜNow :)"
justinbieber,@dankanter true. Lol
justinbieber,@etalkCTV I love @KarlLagerfeld
